ID,Tamanho,Trial,Conjunto,Estímulo,Verdadeiro/Falso,Resposta,Correto,Tempo(ms),ID,Tamanho,Trial,Conjunto,Estímulo,Verdadeiro/Falso,Resposta,Correto,Tempo(ms),ID,Tamanho,Trial,Conjunto,Estímulo,Verdadeiro/Falso,Resposta,Correto,Tempo(ms)
T0_4574_sternberg,6,258,BDKSHF,R,F,<rshift>,1,926,T1_4574_sternberg,6,258,RVNBTK,J,F,<rshift>,1,871,T2_4574_sternberg.csv,6,258,SCVTLG,C,T,<rshift>,0,531
T0_4574_sternberg,6,259,BDKSHF,R,F,<rshift>,1,610,T1_4574_sternberg,6,259,RVNBTK,T,T,<lshift>,1,631,T2_4574_sternberg.csv,6,259,SCVTLG,Q,F,<rshift>,1,861
T0_4574_sternberg,6,260,BDKSHF,W,F,<lshift>,0,613,T1_4574_sternberg,6,260,RVNBTK,H,F,<rshift>,1,1189,T2_4574_sternberg.csv,6,260,SCVTLG,S,T,<lshift>,1,501
T0_4574_sternberg,6,261,BDKSHF,J,F,<lshift>,0,3888,T1_4574_sternberg,6,261,RVNBTK,R,T,<lshift>,1,558,T2_4574_sternberg.csv,6,261,SCVTLG,L,T,<lshift>,1,679
T0_4574_sternberg,6,262,BDKSHF,F,T,<lshift>,1,1318,T1_4574_sternberg,6,262,RVNBTK,T,T,<lshift>,1,879,T2_4574_sternberg.csv,6,262,SCVTLG,K,F,<rshift>,1,601
T0_4574_sternberg,6,263,BDKSHF,M,F,<rshift>,1,600,T1_4574_sternberg,6,263,RVNBTK,P,F,<rshift>,1,1392,T2_4574_sternberg.csv,6,263,SCVTLG,G,T,<lshift>,1,482
T0_4574_sternberg,6,264,BDKSHF,B,T,<lshift>,1,730,T1_4574_sternberg,6,264,RVNBTK,T,T,<lshift>,1,702,T2_4574_sternberg.csv,6,264,SCVTLG,F,F,<rshift>,1,1349
T0_4574_sternberg,6,265,BDKSHF,Q,F,<rshift>,1,840,T1_4574_sternberg,6,265,RVNBTK,J,F,<rshift>,1,648,T2_4574_sternberg.csv,6,265,SCVTLG,K,F,<rshift>,1,524
T0_4574_sternberg,6,266,BDKSHF,B,T,<lshift>,1,557,T1_4574_sternberg,6,266,RVNBTK,V,T,<lshift>,1,632,T2_4574_sternberg.csv,6,266,SCVTLG,N,F,<rshift>,1,742
T0_4574_sternberg,6,267,BDKSHF,N,F,<rshift>,1,2600,T1_4574_sternberg,6,267,RVNBTK,N,T,<lshift>,1,654,T2_4574_sternberg.csv,6,267,SCVTLG,S,T,<lshift>,1,561
T0_4574_sternberg,6,268,BDKSHF,C,F,<rshift>,1,1801,T1_4574_sternberg,6,268,RVNBTK,H,F,<rshift>,1,840,T2_4574_sternberg.csv,6,268,SCVTLG,W,F,<rshift>,1,934
T0_4574_sternberg,6,269,BDKSHF,B,T,<lshift>,1,601,T1_4574_sternberg,6,269,RVNBTK,D,F,<rshift>,1,1163,T2_4574_sternberg.csv,6,269,SCVTLG,K,F,<rshift>,1,769
T0_4574_sternberg,6,270,BDKSHF,H,T,<lshift>,1,1212,T1_4574_sternberg,6,270,RVNBTK,L,F,<rshift>,1,813,T2_4574_sternberg.csv,6,270,SCVTLG,G,T,<lshift>,1,672
T0_4574_sternberg,6,271,BDKSHF,J,F,<rshift>,1,1523,T1_4574_sternberg,6,271,RVNBTK,R,T,<lshift>,1,663,T2_4574_sternberg.csv,6,271,SCVTLG,N,F,<rshift>,1,1056
T0_4574_sternberg,6,272,BDKSHF,S,T,<lshift>,1,1141,T1_4574_sternberg,6,272,RVNBTK,L,F,<rshift>,1,592,T2_4574_sternberg.csv,6,272,SCVTLG,J,F,<rshift>,1,728
T0_4574_sternberg,6,273,BDKSHF,G,F,<rshift>,1,662,T1_4574_sternberg,6,273,RVNBTK,T,T,<lshift>,1,540,T2_4574_sternberg.csv,6,273,SCVTLG,M,F,<rshift>,1,569
T0_4574_sternberg,6,274,BDKSHF,C,F,<rshift>,1,1603,T1_4574_sternberg,6,274,RVNBTK,Z,F,<rshift>,1,1169,T2_4574_sternberg.csv,6,274,SCVTLG,L,T,<lshift>,1,511
T0_4574_sternberg,6,275,BDKSHF,F,T,<lshift>,1,802,T1_4574_sternberg,6,275,RVNBTK,G,F,<rshift>,1,630,T2_4574_sternberg.csv,6,275,SCVTLG,T,T,<lshift>,1,671
T0_4574_sternberg,6,276,BDKSHF,D,T,<lshift>,1,838,T1_4574_sternberg,6,276,RVNBTK,B,T,<lshift>,1,538,T2_4574_sternberg.csv,6,276,SCVTLG,T,T,<lshift>,1,510
T0_4574_sternberg,6,277,BDKSHF,H,T,<lshift>,1,887,T1_4574_sternberg,6,277,RVNBTK,P,F,<rshift>,1,592,T2_4574_sternberg.csv,6,277,SCVTLG,C,T,<lshift>,1,568
T0_4574_sternberg,6,278,BDKSHF,Z,F,<rshift>,1,632,T1_4574_sternberg,6,278,RVNBTK,R,T,<lshift>,1,964,T2_4574_sternberg.csv,6,278,SCVTLG,F,F,<rshift>,1,639
T0_4574_sternberg,6,279,BDKSHF,L,F,<rshift>,1,897,T1_4574_sternberg,6,279,RVNBTK,R,T,<lshift>,1,464,T2_4574_sternberg.csv,6,279,SCVTLG,B,F,<rshift>,1,1316
T0_4574_sternberg,6,280,BDKSHF,Z,F,<rshift>,1,674,T1_4574_sternberg,6,280,RVNBTK,P,F,<rshift>,1,771,T2_4574_sternberg.csv,6,280,SCVTLG,K,F,<rshift>,1,603
T0_4574_sternberg,6,281,BDKSHF,D,T,<lshift>,1,772,T1_4574_sternberg,6,281,RVNBTK,W,F,<rshift>,1,793,T2_4574_sternberg.csv,6,281,SCVTLG,S,T,<lshift>,1,533
T0_4574_sternberg,6,282,BDKSHF,G,F,<rshift>,1,1127,T1_4574_sternberg,6,282,RVNBTK,V,T,<lshift>,1,667,T2_4574_sternberg.csv,6,282,SCVTLG,L,T,<lshift>,1,541
T0_4574_sternberg,6,283,BDKSHF,J,F,<rshift>,1,1957,T1_4574_sternberg,6,283,RVNBTK,R,T,<lshift>,1,750,T2_4574_sternberg.csv,6,283,SCVTLG,P,F,<rshift>,1,610
T0_4574_sternberg,6,284,BDKSHF,V,F,<rshift>,1,658,T1_4574_sternberg,6,284,RVNBTK,D,F,<rshift>,1,664,T2_4574_sternberg.csv,6,284,SCVTLG,H,F,<rshift>,1,991
T0_4574_sternberg,6,285,BDKSHF,G,F,<rshift>,1,985,T1_4574_sternberg,6,285,RVNBTK,M,F,<rshift>,1,1041,T2_4574_sternberg.csv,6,285,SCVTLG,T,T,<lshift>,1,550
T0_4574_sternberg,6,286,BDKSHF,F,T,<lshift>,1,685,T1_4574_sternberg,6,286,RVNBTK,L,F,<rshift>,1,973,T2_4574_sternberg.csv,6,286,SCVTLG,C,T,<lshift>,1,577
T0_4574_sternberg,6,287,BDKSHF,S,T,<lshift>,1,743,T1_4574_sternberg,6,287,RVNBTK,W,F,<rshift>,1,508,T2_4574_sternberg.csv,6,287,SCVTLG,S,T,<lshift>,1,791
T0_4574_sternberg,6,288,BDKSHF,P,F,<rshift>,1,865,T1_4574_sternberg,6,288,RVNBTK,N,T,<lshift>,1,574,T2_4574_sternberg.csv,6,288,SCVTLG,N,F,<rshift>,1,909
T0_4574_sternberg,6,289,BDKSHF,H,T,<lshift>,1,954,T1_4574_sternberg,6,289,RVNBTK,J,F,<rshift>,1,513,T2_4574_sternberg.csv,6,289,SCVTLG,V,T,<lshift>,1,567
T0_4574_sternberg,6,290,BDKSHF,V,F,<rshift>,1,993,T1_4574_sternberg,6,290,RVNBTK,P,F,<rshift>,1,1524,T2_4574_sternberg.csv,6,290,SCVTLG,J,F,<rshift>,1,584
T0_4574_sternberg,6,291,BDKSHF,B,T,<lshift>,1,631,T1_4574_sternberg,6,291,RVNBTK,D,F,<rshift>,1,861,T2_4574_sternberg.csv,6,291,SCVTLG,T,T,<lshift>,1,633
T0_4574_sternberg,6,292,BDKSHF,F,T,<lshift>,1,722,T1_4574_sternberg,6,292,RVNBTK,B,T,<lshift>,1,562,T2_4574_sternberg.csv,6,292,SCVTLG,D,F,<rshift>,1,617
T0_4574_sternberg,6,293,BDKSHF,B,T,<lshift>,1,466,T1_4574_sternberg,6,293,RVNBTK,P,F,<rshift>,1,502,T2_4574_sternberg.csv,6,293,SCVTLG,T,T,<lshift>,1,512
T0_4574_sternberg,6,294,BDKSHF,D,T,<lshift>,1,589,T1_4574_sternberg,6,294,RVNBTK,M,F,<rshift>,1,1384,T2_4574_sternberg.csv,6,294,SCVTLG,P,F,<rshift>,1,1058
T0_4574_sternberg,6,295,BDKSHF,V,F,<rshift>,1,757,T1_4574_sternberg,6,295,RVNBTK,K,T,<lshift>,1,622,T2_4574_sternberg.csv,6,295,SCVTLG,S,T,<lshift>,1,540
T0_4574_sternberg,6,296,BDKSHF,F,T,<lshift>,1,666,T1_4574_sternberg,6,296,RVNBTK,R,T,<lshift>,1,842,T2_4574_sternberg.csv,6,296,SCVTLG,P,F,<rshift>,1,583
T0_4574_sternberg,6,297,BDKSHF,B,T,<lshift>,1,876,T1_4574_sternberg,6,297,RVNBTK,K,T,<lshift>,1,534,T2_4574_sternberg.csv,6,297,SCVTLG,Z,F,<rshift>,1,702
T0_4574_sternberg,6,298,BDKSHF,P,F,<rshift>,1,685,T1_4574_sternberg,6,298,RVNBTK,R,T,<lshift>,1,476,T2_4574_sternberg.csv,6,298,SCVTLG,G,T,<lshift>,1,983
T0_4574_sternberg,6,299,BDKSHF,D,T,<lshift>,1,739,T1_4574_sternberg,6,299,RVNBTK,G,F,<rshift>,1,666,T2_4574_sternberg.csv,6,299,SCVTLG,T,T,<lshift>,1,681
T0_4574_sternberg,6,300,BDKSHF,H,T,<lshift>,1,1328,T1_4574_sternberg,6,300,RVNBTK,N,T,<lshift>,1,632,T2_4574_sternberg.csv,6,300,SCVTLG,T,T,<lshift>,1,421
